,tweet
55,"@bocharik фашик все ваше барахло відбили, а ви ні😁😁😁.  Готуй бункер, може допоможе😉🤣🤣"
56,"@bocharik фашик, на ваше ху@ло видан орден на затримання, за воєнні злочини. Так що пиши що завгодно, це вам фашикам все одно не допоможе. Гаага чекає. https://t.co/Nm4rlxkmL6"
57,@MorehodK @lskraBuduschego @IzKirova @Gololyodov_ @kupol66 Так ты сам фашик. Чё тебе не нравится?😆
58,"@mironov_ru Серёга топит за войну- он фашик
Что можно тут еще сказать?
Но будет суд, его поставят раком
И будут неустанно в жопу драть..."
59,"@a_maevskiy @IAmWowster @free_mordor @bbcrussian Эй, фашик, а что, оккупированные териитории больше не рососия?) Как же голосование?)"
60,"@Zus85tula @yakovinaivan1 Дурик, уже год прилетают. Но вам это никак не поможет, фашик)"
61,"RT @PulseOfUkraine: 💭💭💭 «Фашик Донецкий» поговорил с ChatGPT 4.0

Неудобно получилось. https://t.co/KHNMtNUeAb"
62,"@vannik74 @bbcrussian Таки да, полляма дохлых рюзске как никак.
Таких же снарядов у фашистской педерации нет и быть не может. Тем более для ваших основных драндулетов из 60-х годов.

Ещё какие то фантазии высрешь, фашик?"
63,"@DeadMor54197769 @bbcrussian ""Когда"" это когда, фашик? Фашистская педерация с апреля в основном драпает."
64,"@olginpapa @Landgraf75 @nyapost @kolezev Куда приезжать, фашик?) ты в своем русо-фашистском «раю» сам как-то «процветай»)"
65,"@Morenabrunett до 14 года я вообще не интересовалась, что там происходит. а сейчас у меня огромнейшее уважение к украинцам, ненависть к зоотечественникам, боль за все , что творит наш фашик.. жду только победы Украины🇺🇦"
66,"@Vancho151 @protivlicemerov один нацик другой фашик, чисто братский славянский народ)))"
67,"@protivlicemerov забавно, что противоположнае тебе позиция и вполне логическое умозаключение, в твоём понимании- есть признаеом нацизма). Или тьі ету хуйню писал, когда в зеркало смотрел, фашик умеротворённьій?)"
68,"@aEXMkNfNO5bgo4I Фактически у вас его нет, фашик. От того, что вы будете верещать в истерике оно у вас не появится. В параше нет ни мозгов, ни технологий, ни оборудования. Ваш предел т62 напильником из блока чугуна вытачивать, смирись."
69,@r_akinin @ValeryLinickiy @Lozhkostrel Просто типовий великоузький фашик)
70,"@0xF013 @mironov_fm @ruinwanderer Нахуй иди ты, лживый путинский фашик"
71,"@LZaikov @svit_kelska Руснявые, вас штырит не подетски) Да делят вас уже, не переживайте. Ваш фашик-путин перед Си уже на коленях стоит. За зброю, которая уже демилитаризировалась в Украине, путин отдаст всю восточную часть рашки, ну а мы свое заберем, вплоть до московии👌😁"
72,@svryb @dw_russian опять надулся изопропила с утра...фашик рский?))
73,"@cause_alena @XXL_Wasjuk Этот ""эксперт"" такой же фашик как Путин,  только с другой стороны баррикад"
74,"RT @PulseOfUkraine: 💭💭💭 «Фашик Донецкий» поговорил с ChatGPT 4.0

Неудобно получилось. https://t.co/KHNMtNUeAb"
75,"@NovynyNauky @VladBreeg Ты с темы не спрыгивай. Так что там с "" небесной сотней"", фашик ?"
76,@From_Spb_ ты фашик хотел сказать утилизачия рских фашистов?) да норм 390+ орков на одном только направлении)
77,"@RedGreenBlue256 @yauheni_juma Да за кошкой надо убирать. Но в целом это ложная аналогия.
Ну видимо просто фашик обычный, вас вылезло на этой войне дохрена"
78,"@kosmosbingo @bocharik фашик, сосуще ху@ло, це вже навіки🤣🤣🤣 так що можеш фотошопити далі,  і це вам не допоможе"
79,"@KuchaMusora Прочитал. Фашистская педерация вынуждена сократить обстрелы в 3 раза минимум. Совковых резервов хватило едва на полгода, а свои мощности пропиты, теперь по миру побираетесь, то у иранцев выплакаете подачку, то у корейского пухлика снаряды купите)
Что-то ещё, фашик?"
80,"@StrannikWebz Говна поменьше кушай, фашик. США даже в войну не вступило, а у твоей педерации потери уже за полляма перешли."
81,"@zalipatelnaya @dedzaebal Пошёл на хуй, фашик."
82,"@bocharik фашик, це 5🤣🤣🤣🤣 поддержалі🤣🤣🤣і шкуру шкурі подарили🤣🤣🤣🤣"
83,"@karloszte По сути возражений нет, фашик?"
84,"@bocharik фашик, окажеться ху@ло в Гаазі, навіть Си не допоміг https://t.co/uw71jqOQ2w"
85,"@Arsaev6 @Lozhkostrel Чувство достоинства позволяет признать, что ты не можешь победить диктатора, но не становиться по этой несправедливости жизни на колени с раздвинутой перед ебнутыми фашиками (даже русский против русских фашик). Как  россиянам 300 миллиардов задонатят на свержение, там и поговорим"
86,"@niki_ash704 Как и утверждение что это рофл)
Мой личный опыт говорит, что таких вначале пиздить надо а потом разбираться кто хихикает, а кто правда фашик. Так безопаснее"
87,"@bocharik До ху@ла хазяїн приїхав. фашик, слідкуй уважно, та вчи китайську https://t.co/ISiebhQ9vl"
88,"@ag2mtvsk @dw_russian Как же у тебя в голове насрано, российский фашик!!!

Мариуполь разрушили российские фашисты. Которые пришли в Украину захватывать землю и убивать украинцев."
89,"@KozlovaAm И да, фашик, ещё раз сделаешь высер в попытке слиться с темы преступления твоего хозяина и будем считать ты во всем со мной согласился."
90,"@KozlovaAm 1 внутренние дела страны не касаются ни тебя, ни твоей фашистской педерации.
2 кто-то кроме фашистской педерации и ольгинской швали может это подтвердить? Нет? Тогда насильно.
3 см п2
4 см п2

Что-то ещё, фашик?"
91,"@KozlovaAm Незаконно вести боевые действия на территории чужой страны.
Незаконно насильно перемешать местное население.
Незаконно отказывать им в возврате в свою страну.
Незаконно препядствовать стране в контакте со своими гражданами.

Обтекай, фашик."
92,лол обосрись фашик https://t.co/7HNnpMd9Ge
93,"@NGlowich @PulseOfUkraine Ок, фашик"
94,"@irecBabai @dw_russian Казанская вояка, мамкины серёжки зачем в ломбард сдал? Понимаю, солевой фашик, но мамку беречь надо"
95,"@irecBabai @dw_russian Фашик, завали еблет"
96,@dw_russian Фашик! Тебе веревка.
97,"@bocharik фашик та нам на ваше ху@ло плювати, і воно буде 200-те ,як і всі ваші могілізовані
https://t.co/sU9K1EdhMu https://t.co/GXqcqzWohs"
98,"@vitttkr @PutinXuilooooo @rianru Получается, что вся фашистская рососия ничего не может уже год сделать с Украиной, которой дали гомеопатическую капельку оружия НАТО. Пинка дали парашке такого, что оружия побросала и подарила Украина больше, чем у той было до вторжения.

Поправил фашик, не благодари."
99,@OlioDon @NatasaIvanova9 Брысь на@уй в хлев фашик недобитый.
