,tweet
66,"La derecha de este país ,es el peor cáncer que puede tener la humanidad @ppopular @vox_es . En vuestra puta vida habéis doblado el lomo,normal que no queráis que un español currante se jubile pronto. HDLGP⬇️ https://t.co/DcuvhhaWYG"
67,RT @juanlulacala: Miles de empresarios vascos tuvieron que marcharse de su tierra; este hijo de la gran puta dice que eso no afectó a la ec…
68,RT @spockiholmes: al final el conejo fue un hijo de puta sjdjdj
69,"@salvatrinta @carlos51279101 @muzeriqui Osea que me llama inepto un tío que dice que según declares tú,tu perro es una cosa u otra. Con esto ya tengo suficiente y dejas claro que no tienes ni puta idea de lo que tienes en casa. Tu galgo corría detrás de los conejos para jugar seguramente... Que pena de gente."
70,RT @itswtel: ang init puta miss na kita
71,a ver cuánto nos filtraron los hijos de puta
72,@ssarasariita que puta guapa
73,"RT @MPAlex7: Si «Es que les das la mano y te cogen el pie» «El que me denuncie no vuelve a trabajar aquí en la puta vida»
""Qué bonitas son,…"
74,"RT @BendelInsurance: 13 home &amp; away goals from 9 games; W7, D3 =&gt; 23 from 27 points won. 7 points clear.

Second round resumes tomorrow awa…"
75,ME JOG9 DA PONTE PUTA QUE PARIY https://t.co/qeB6Tfxz3g
76,No me la mencionen más la puta madreeeee.
77,"RT @Msqueunclub1: Otra más a la galería de @As_TomasRoncero. Este señor no piede quedar impune @JoanLaportaFCB @FCBarcelona_es.

Es una put…"
78,"RT @Pedroholandaa01: Vem sua puta,os gêmeos querem te usar,vai sair com a cuxotinha ardendo!🥵👌🍆 https://t.co/GerIOBWVx8"
79,PUTA 2 MINUTES MAY 2 PARAGRAPH NA AGAD SA SPEECH TAPOS MABILIS LANG DAW MAG ISIP? EH PAG GROUPINGS LAGI SYANG BRAINLY AGAD? amacanna ante GAHGSBVHA
80,RT @NikitaKinka: International SLUTTY Wibes ! A #SLUT is a #PUTA is a #SALOPE is a #CADELA is a #SCHLAMPE is a #荡妇 is a LUDER is a #ふしだらな女…
81,"Pero andate a la puta q te pario,francisca https://t.co/xOsQMWKuqh"
82,"@ElnietodelaPra @Jmcamionetis @AbogadosCrist Precisamente la Iglesia Católica rechazaba las supersticiones. De hecho, prohibieron las ordalias que se hacían en países protestantes, pues carecían de razón y eran superstición.

Si es que no tienes ni puta idea 🤦 https://t.co/oRCwz4kLRS"
83,RT @amandiqs: PUTA QUE PARIU BRUNA GRIPHAO https://t.co/jxXHkp8P4O
84,puta high five tig justine kay RDJ!!!?
85,RT @BasanyBernat: Fills de puta com aquests faran que em comenci a creure les teories esbojarrades de INH.
86,RT @luucia__mm: Puta Renfe de los cojones la odio https://t.co/TgvS66nEyS
87,"RT @morettithayy: “filho de uma puta.. será que o pai da cachorra tá mesmo com a ex do sapato? TÔ COM A CAMISA DELE AQUI, VOU COMEÇAR A CHE…"
88,@luliloriss puta merda que lindo
89,"Vtmnc, quer me dxr puta é pegar dinheiro meu sem me avisar, por isso escondo essa prr 🤬"
90,RT @angelsmarilia: eu to passando mal pq ela passou a noite inteira puta com o culipe e o problema nem era o chifre ERA ARREPENDIMENTO PORQ…
91,@Sai_Sa_Er Hotia puta. Temazo
92,"RT @GuapitoOff: Necesito otra puta que sea igual de tragona y sumisa 🤤🍆💦

🔥si llega a 500 RT me quedo🔥

 🔥🔥Pregunta por mi grupo de telegra…"
93,"RT @StockAvenger1: Pensar que toda ésta mierda de los 70’s había sido sepultada por Menem, de hecho fue su mayor logro, pacificar el país y…"
94,RT @Kelchalegre: Teve gente que não pegou mas isso aqui foi uma puta declaração https://t.co/jx0rt7DwX0
95,"RT @King1Brutal: Me estan sudando las manos, puta madre! 
#BuongiorNO https://t.co/AgR2Ja4kyC"
96,RT @BarbeiroTralha: Sujou agora limpa filho da puta https://t.co/fokT93ebjI
97,"RT @Tomy_IFC: #ZielinskiNO
#ZielinskiNO
#ZielinskiNO
#ZielinskiNO
#ZielinskiNO
#ZielinskiNO
#ZielinskiNO
#ZielinskiNO
#ZielinskiNO
#Zielins…"
