,tweet
60,@sneako Nigger chink worshipping Arabs
61,"@Myrrhandcherry @sernique_ Murzyn pedał cwel czarnuh murzyn nigger 
Sorki za podwójnego m-worda 😐"
62,@mftonttu Well it means you send the guy who told you 2 months ago that he's hiks yiurnhans and immolate himself in firnt id yiu ' and no asssess cmin nigger we got shit to do
63,Er sagt Nigger https://t.co/qfRddYX6GB
64,RT @juicedavisx: Nigger
65,RT @mkpeace41: nigger lovers black folks hate niggers and we do too
66,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
67,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
68,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
69,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
70,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
71,nigger lovers black folks hate niggers and we do too https://t.co/8UBqWCcjNG
72,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
73,@UltraDane Because that's what nigger does.
74,@nigger_clan2 それな
75,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
76,@arzamakukula duck nigger
77,NIGGER
78,sorry white people but Anne Boleyn is now a nigger and frankly u deserve to get genocided bc none of u seem to notice and to be completely honest it is so blatant and it is LITERALLY HILARIOUS. Like they have a real sense of humor. Its literally funny at this point. https://t.co/qSidrwMPdO
79,RT @juicedavisx: Nigger
80,"@London_Patron @chad__qp @crazy30secs As someone who grew up in a black community, there is a massive difference between calling someone nigga and nigger."
81,Everybody who doesn't 🏳️‍⚧️❤️ nigger is a fed!!! https://t.co/MDwEMBj0hH
82,coolest nigger in anime about to step out of blue lock
83,Chinese type writer gui I hate to break into hiu you don't try wke hope from the hopeless I'm. A Christian Nor which goes to heaven ' salmon of wisdom life nigger
84,Anne Boleyn is now a nigger
85,"RT @StiloMagolide_: Yea
I took it back to the kaap/
Kopple with the brassa /
when you see me say wassup/
Woman and weather nigger/
 i dress…"
86,RT @AFRO_CUCK: “Look at your respectable little son getting respected by nigger cocks. You raised him so good #Gaycuck… What?  You want som…
87,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
88,"You know I supported y'all at first, but I've been called a nigger 2manyX  to care anymore. But this! This is unforgettable! You've left citizens to fight this after you let them in. @POTUS
@VP
I probably won't live long enough to see the written history.

https://t.co/eF2DwrRDug"
89,@ShumbaMurabwi1 Now got get some money nigger. Being broke got you telling other grown men to go to gym. Nxa
90,RT @juicedavisx: Nigger
91,"RT @Blackamazon: Like yall keep showing e crying white lady reporters , and celebrities

but the first thing that happened when Elon got on…"
92,@nigger_clan2 仲良くしよーぜ！俺と！
93,@EndWokeness Ew why ??v why fucking nigger ???
94,"RT @UltraDane: 3.24.21 Ryan Decker was shot in the face. Ryan was asked to wear a mask in a store, so he went outside to get 1 &amp; accidental…"
95,Now this is mature. This nigger knows how best to win twars. https://t.co/zQq6NRUl3D
96,RT @AFRO_CUCK: “YoU GoNna HurT mY bABy StuUuUp” Fucking Mc cuck that’s what he wants from my nigger cock! That’s why he threw that wedding…
