,tweet
27,"When she stood, she stood with a desolate knowingness
Waded out into the dark, wild ocean up to her neck
Bathed in her brokenness
Said a prayer of gratitude for each chink in the armor
she never knew she needed"
28,"RT @llullulluuu: #绿帽 #绿奴 #绿帽奴 #ntr #cuckold #反差婊 #绿帽王八 #贞操锁 #媚外  #母狗 #wmaf
Made in China🇨🇳, used in E.U🇪🇺，our bodies belong to big white co…"
29,"RT @SGShades: 📲 ""Yo @Qos_Kali, get that CHINK ass over to my dorm room after classes. Need my balls drained before we go on another mission…"
30,"@CarlZha The white really showed him, what an IT whizz he is. And he surely accompanied it in his inner voice: now I say WiFi and the chink will be in awe at how smart I am. There, how I startled him!"
31,"@FightHaven You call me Chink!!! 
-Crazy broad in video"
32,@BeppeGatti @RyKea9 @upholdreality Wanna try that last sentence in English? Or are you a chink plant? You don't type like you are smart enough to be 'murican. You defo a plant.
33,"RT @Kwite: when people thought i was guilty, they would not have been justified in calling me a chink or anything along those lines, this m…"
34,🇬🇧 Sharp increase in retail sales amid 'subdued' outlook due to inflation - but is there a 'chink of light' with Easter holidays? https://t.co/5iTqFZTzIB
35,Katey Martin was commentating on Nissanka's front foot coming across as a weakness to the ball nipping back in. The next ball he was bowled the exact way. Nissanka has a chink in his armour which will haunt him in the upcoming matches. #NZvSL
36,"@fuhao2783174 @xuejianosaka このchink猿はchinkウィルスで脳みそが腐ったようです
あ、もともと腐ってるか🤣 https://t.co/t0VyJvGznq"
37,@QUEEN___chink ❤️❤️
38,"@Pontapapa8 @xuejianosaka このchink猿はchinkウィルスで脳みそが腐ったようです
あ、もともと腐ってるか🤣 https://t.co/ybwqETGutl"
39,@Nike_yeast Chink
40,"RT @converttowhite: An Asian woman on her knees licking a white man's balls while wearing some cheap, knockoff traditional garb. It's perfe…"
41,@nijigasakilove @mpimbazim @krazeetv_ Fruity chink https://t.co/T1eEH1DqLi
42,@aajtak @sudhirchaudhary Rahul gandhi ki wajah se jitne bhi media wale hai unke ghar chalte hai kyunki inke pass rahul gandhi ke alava koi news hi nhi hai aur modi toh rahul gandhi ne chink bhi maari toh bhi darta hai kahi rahul gandhi PM na bann jaye modi ke sapne aate hai congress ki sarkar ho gyi
43,"Short dicked Chinese fucking #CHINK!!!666 How 'bout a hunting trip in Webb County, Texas. Free of charge. I'll be your #GUIDE. Trust Me, you'll bag a Trophy 🏆!!!666 https://t.co/Z7ff4QOvl9"
44,"RT @asianforwhite2: Embrace, admit, worship

#wmaf #chink #BleachedSlut #bwcwhore #BWCasian #bwcworshipper #whitecockowned #WhiteCocksMatte…"
45,"@cnn_co_jp @Aigis_Saino chinkの豚習近平がウィグルで同じように罵声浴びせられたら豚の犬がその場で射殺するよ
chinkのジェノサイドのほうを非難すべきだろうが卑怯者共が"
46,"@Aigis_Saino @AmbWuJianghao 語彙力のないchinkdog
chinkウィルスで脳みそまで腐ったか
あ、もともとか🤣 https://t.co/xl5Y3edX2y"
47,"RT @GeoffYoung4KY: A great essay by Matt Taibbi:
""I have a theory about what happened to America in this regard. After 9/11, people were sc…"
48,"Every morning, wake up their parents is not a dream, but a chink class group check-in."
49,tr oi congchua chink ẹp https://t.co/dQq7TjcPBQ
50,"@Stewart28176109 Black, chink, Muslim!"
51,"This random guy on Grindr threatened my life. Am I worried? Not really. But you’re going to block me because I’m at work and I took too long to respond? Brah, we weren’t gonna work out in the first place. You call me a fat chink because my profile says I’m unapologetically fat. https://t.co/ERqy8d8X8e"
52,Nigger chink dike cunt queer beaner twat.
53,RT @themosticleseye: Fuck you scumbag dipshit asshole asswipe retard nigger wonder bread cracker trailer trash redneck bitch wetback beaner…
54,@FahadRehman114 @SouthlandPost Even if he did call her a chink following him around for 3 minutes harassing him and making shit up isn’t the answer you’re reaching like fuck that bitch is crazy
55,"@BabyDoll_Rockky @lightskin_chink I apologize for bringing this here if anyone can see this please share thank you🙏💜

https://t.co/L8cwDY14Bx"
56,@lightskin_chink Exactly I wonder how it’s going play out ? Or what monet going say if she find out? Either way I’m loving the energy cane showing!
57,"jasa upfoll rp harga murmer. pengerjaannya cepat tergantung acc dan jaringan 
max. pengerjaan 2 minggu. trusted chink

T ; lelang acc upfoll rp"
58,Another chink in the link... https://t.co/jw3toIC4y1
59,"RT @GeoffYoung4KY: A great essay by Matt Taibbi:
""I have a theory about what happened to America in this regard. After 9/11, people were sc…"
60,@CTVNews @glen_mcgregor The chink in the liberals armour? One can only hope
61,@lightskin_chink I think it was about the ℳℴ𝓂 and what he did to his brothers !
62,@alloenzyme You’re a chink not a chunk
63,RT @katelettuce: Blossom in a chink of midday sun https://t.co/TB5bnXSmoa
64,"@blackedpaag hmm gimmie a mixed black baby, chink🤤"
65,@QUEEN___chink Not you made it your avi😭😭😭
66,@QUEEN___chink Like nigga whhaaaaaa 😂
67,"RT @GeoffYoung4KY: A great essay by Matt Taibbi:
""I have a theory about what happened to America in this regard. After 9/11, people were sc…"
68,@leslibless His chink  check must of cleared
69,@AMXNOCHXNK What a shame. That yellow chink needs a lesson taught to her. https://t.co/fkKlSie5HF
70,@xbrinny @kznney me you chink
71,"@AMXNOCHXNK ""Well im sorry you were born a chink but thats just how it is!""

Chester would place a hand on her head and smile as he fixed his glasses.

""Now do i get anything for saying sorry?"""
72,"RT @BrandonWarmke: “Because half a dozen grasshoppers under a fern make the field ring with their importunate chink, whilst thousands of gr…"
73,"@AMXNOCHXNK With a sigh Chester would rub his belly for a moment before speaking.

""Im sorry i said you were inferior to me. . .""

With a soft undertone Chester would say ""chink"" with a soft chuckle."
74,@QUEEN___chink Lmaoo look like you finna say “how many drinks does it take for you to be with me🎵?”
75,Chink slut. https://t.co/vsmNI7zELR
76,@AMXNOCHXNK Rxping the dumb chink at the playground until she knows who owns her ~
77,@QUEEN___chink 😂😂
78,@QUEEN___chink Absolutely not
79,@AMXNOCHXNK A ricefed chink that needs to show her white superior some respect!
80,@QUEEN___chink Lmaoo Ayoo wtf?
81,@FightHaven He walked by her and called her a chįnk bitçh. Maybe we need more of this intolerance. I’m on her side.
82,@QUEEN___chink Please
83,@QUEEN___chink Ight man
84,@QUEEN___chink 😭😭💁🏽‍♀️ girl!!!
85,@QUEEN___chink I was  thinking damn he fine but he looks CGI 🥰
86,chink &amp; bre bre look so good.😍🔥
87,"through a chink or two st #副业 #负债 PzvZt ill, and with one sentien https://t.co/JM0s4ed5pD"
