,tweet
79,"@MeirMasri قصدك على ٣٩ صاروخ 
قليلة في حقكم انتو جرذان لاقيمة لكم في الحياة"
80,@dw_arabic جرذان وقمامة وييييع الله يقرفكو 😷اهم شي سويسرا تصير مرتبة ونظيفة احبها 💚 https://t.co/uxyR7ToL39
81,@Afaandiiiii @abdulrh177 @OmaPalestine @US_World1 لن تفلحوا المسخ بشار دمية تلعب به امريكا واسرائيل وروسيا كيفما يشاؤون  وانتم من جلب الروس وغيرهم ولازال  يختبئ تحت احذيتهم  ليحموكم ولا زلتم تلعقون احذية هذا وذاك ليفتح لكم قنصلية  او يعترف بكم يا سواقط يا جرذان وصهاينة ايران
82,"@marwan8300 @ShehabiFares ولكن اكثر بسبب جرذان نادت ""جايينكم بالذبح"" وأكلت اللحوم البشرية"
83,"@wmshahr @ahafsidz ان لم تكن كذلك فما الذي جاء بك راكضا مهرولا تعلق على تدوينة و ركزت في كلامك انت و أمثالك و أبناء جلدتك من اصحاب السبت على ""أحدثت ضجة"" يا جرذان ماذا تفعلونه في صفحة جزائرية محض ان لم تتالموا و لم تزعجكم هاته الكلمتان ما الذي جاء بكم؟!"
84,RT @Lionbaghdad2021: @jabha_sy @aryos_omarr  شوف جرذان بوتين شلون يحترقون بالنار . ذكرني هذا المشهد كيف ان طائرات المجرم بوتين كانت تحرق أه…
85,@jabha_sy @aryos_omarr  شوف جرذان بوتين شلون يحترقون بالنار . ذكرني هذا المشهد كيف ان طائرات المجرم بوتين كانت تحرق أهلنا العزل في الشام .
86,المشكلة أن المقاتلين الأفذاذ كانوا يأكلون ويشربون دماء كل ما زرع أبي حتى أيام السيد الرئيس الشهيد أبو عمار والمشكلة أنهم يتعالون على أبي الحج ولا يوقرون شيبته ألم أقل @ جرذان @
87,"إسمع ياغبي ... إسمع ياتافه ..... إسمع ياذيل الوهابية ....إسمع ياذيل آل مرخان ....أمريكا تطلب وهم ينفذون ....
العربان بلادين جرذان .
https://t.co/rhlPPCLK6m"
88,@ahmad2man العالمي سيحقق ١٨ نقطه في رمضان كامله بإذن الله   ويختمها بمدلل اللجان الاصيفر  جرذان اسيا
89,@BacchussKhal المشكلة أنهم مستمرون بالكذب على أنفسهم وعلى الآخرين معتقدين أن العالم مجموعة من الأغبياء ويصدقون الفضلات العضوية التي أنتجتها لهم الأمريكان. ناس ما بتستحي. جرذان.
90,جرذان وقمامة ومتظاهرون غاضبون.. 5 أسئلة تشرح لك لماذا تشتعل الاحتجاجات في فرنسا https://t.co/Q8ahzjoa1z via @ajanet_ar
91,RT @ajmidan: تعيش العاصمة الفرنسية اليوم وضعا مختلفا للغاية، حيث المظاهرات والاحتجاجات والنيران والإضرابات والقمامة، والأسئلة أدناه تعطينا…
92,"تعيش العاصمة الفرنسية اليوم وضعا مختلفا للغاية، حيث المظاهرات والاحتجاجات والنيران والإضرابات والقمامة، والأسئلة أدناه تعطينا تصورا عن أسباب النيران المشتعلة في #باريس.
#تقارير_ميدان #ميدان_سياسة
لقراءة التقرير: https://t.co/p4yrXxxjnG"
93,https://t.co/XU6qdWYS6v
94,"جرذان وقمامة ومتظاهرون غاضبون.. 5 أسئلة تشرح لك لماذا تشتعل الاحتجاجات في فرنسا
#123INFO
https://t.co/5vsoUviNh7جرذان-وقمامة-ومتظاهرون-غاضبون-5-أسئلة"
95,"جرذان وقمامة ومتظاهرون غاضبون.. 5 أسئلة تشرح لك لماذا تشتعل الاحتجاجات في فرنسا
 https://t.co/E0oXKY4snY
 #أسئلة. #الاحتجاجات #تشتعل. #تشرح #جرذان #غاضبون #فرنسا #في #لك #لماذا #وقمامة #ومتظاهرون https://t.co/oZzs68CQtl"
96,"@suheilhammoud انت البطل وامثالك هم املنا  بعد الله سبحانه وتعالى
الله ينصركم ويحفظكم ويمكنكم من رقاب جرذان وصهاينة ايران والمسخ بشار والنصيرية الانجاس الشيطاين عاجلا غير اجل اللهم امين،
 المجد والنصر للثورة السورية"
