,tweet
41,من هام وشاهه.  الشيخ طحان. #رمضان_٢٠٢٣..#التلفزيون_الأردني ٩ مساء  وعلى منصه Viu مجانا. على وقتك.   وجزيل الشكر ل  ( موادع ♥️) https://t.co/K6WavWoFSW
42,"@AlswsyMwlay @20c1c8e105774d5 @Mohamed38677577 طحان وفرحان ... 
بلد الجهل والدعارة والذل وبيع بناتكم وأطفالكم للسياح، جاءتك الجرأة باش تحل فمك.
راهم ينكحو فيكم من كل جهة، وسيأتي اليوم الذي ننكحوكم أنتم وأسيادكم الجدد.. https://t.co/OteGXxX8NB"
43,يا ديوث هل جلبت بنتك وزوجتك من الملهى الليلي والا مازلت لان ليست فيك رائحة الرجولة عندما تكون رجل تكلم عن اسيادك يا طحان يا معفن فيك صفة المخنتين ولا تنكر هدا وعليك اللعنة إلى يوم الدين https://t.co/yNQUf8WZHQ
44,@RLehbib مذلول طحان وفرحان
45,@Arabi21News طحان هذا
46,@philippeherlin طحان و فرحان
47,@JugHanachi لاعدت انت طحان وحاب تعري نساك متعممش النقاب سلختو جدنا احشمو
48,@A_M_Eltahan @zefoooo @kimzawy @Kshisht @sharno3 @AhmedElzanatyMD @DrAbouzaid @zizoosman @DiaaSwahly @AhmedAlbakr @ziad_elsamdony @Basyo89 @MohamedElfilMD @asmaa_khairy15 و انت طيب يا طحان رمضان كريم
49,@S_A_Alsulaiman @TurkiShalhoub صالح يا طحان
50,@M_T1313 بعودة الأيام يا طحان... أيام سعيدة عليك وعلي كل حبايبك
51,غناها لمرتك يا طحان و فرحان
52,@abd_hfc1 طحان
53,الله يا انهم طحنوه طحان ب جلسة الاستماع. https://t.co/jMAW5HkQzN
54,@LeaGhof الاشكال على امثالها تقع طحان الجزيرة + طحان جبهة الوحلة
55,@zayytouna ماشي فيبالو الشيخ زايد تع الإمارات 😅 طحان طلع
56,@SImoClickMedia @nsoumer_J7AMiLa @Sofiane51953533 @hespress تقبيل الايادي ماركة مسجلة بإسم بوسبيرستان ..هذا واحد طحان شاكين في مروكي حاشا خلق ربي 😏 خدمتكم https://t.co/lt3gdHIJQI
57,"كتاب زاد الخطيب
عبدالمهيمن طحان
٣٥﷼
الإستلام والتسليم في بريدة
٠٥٥٣٢٣٤٠٤٤ واتس اب فقط https://t.co/N1PteVuvlK"
58,"RT @RanTogoMory01: الطرابلسية بعد انزرو توا دارو تفعيل لـ""احني خوت"" 😂 خلي أبوغضب يدافع عليك يا طحان #تونس #برقة 🇹🇳🤝🏴"
59,"RT @RanTogoMory01: الطرابلسية بعد انزرو توا دارو تفعيل لـ""احني خوت"" 😂 خلي أبوغضب يدافع عليك يا طحان #تونس #برقة 🇹🇳🤝🏴"
60,@BillJoh04134087 @SRjudgeslawyers زايد الطحان طحان
61,@Sahrawimarroki @AL24newschannel طحان وفرحان
62,@MarlanSadir اسمه الرئيس بوتفليقة يا طحان
63,@ChawkiBenzehra يا طحان انشاء الله سنصل اليك عن قريب https://t.co/Ygmhnr2OsM
64,@leconquiosetou1 طحان ورخيص خرج الرجلة اللي ناقصاتك في تويتر ولد العطا،يا .
65,@MouhcinMoussaou @derradjihafid عياشي طحان، كان الأجدر منك الاهتمام بنسائكم اللواتي أصبحن سلعة رخيصة https://t.co/mQNK9kUj5z
66,"@fati_majeed @SalimaAb3 طبيبة لقحها الإسباني 🤣🤣🤣🤣

ماتنساش تروح تجيبها من الخليج الخليجي راه مستمتع بها يا عياشي يا طحان"
67,@M_T1313 كل سنة وانت طيب يا طحان
68,"قلنا لهم ايها المروكي 🇲🇦المنتن.اذا كان عندكم تاريخ كما تدعون اعطونا الوثائق التي تثبت ذلك واعطونا عظماءكم و انجازاتهم .للأمانة ولا مروكي ""طحان"" فتح فمه ورد علينا .وسوف لن يرد لأنه لا يملك الإجابة كما لم يملك تاريخ.
التاريخ الوحيد المشهود لهم هو ذلك المبين في الفيديو  الدنا..👇 https://t.co/5sLRpRHBoX"
69,@AhmedToli @YoussefAZAROUAL احلم يا طحان وفرحان هههههه كي تجيب جمجمة جدك في فرنسا تعال نعطوك البنان
70,@fethi_algerian @krim237 طحان وفرحان...وعلم فرنسا يرفرف في مؤخرتك
71,"الطرابلسية بعد انزرو توا دارو تفعيل لـ""احني خوت"" 😂 خلي أبوغضب يدافع عليك يا طحان #تونس #برقة 🇹🇳🤝🏴"
72,@SerineNada18 @dz11mo @L_J_New_designs @freezeomelette قوم منبطح ناكر أصلو؛ جينيا بربري وفي مخو عربي ...يحبو ينسبو اي حاجة للبراني كيعاد طنوهة كيما رانا نشوفو في les commentaires شعب طحان لا اصل له
73,RT @Su57algerie1962: @RidouaneErramd1 هاك نزيدك يا طحان https://t.co/J3XBNNXoxO
74,@fati_majeed @SalimaAb3 مت بغيضك يا عياشي يا طحان، اختك في الخليج شابع فيها الخليجي وانت هنا مهتم بالجزائر
75,@assahifa_ar الزلط والتفرعين ...طحان وفرحان هههههه
76,@JauneJirou اركع لسيدك يا طحان  مملكة بوسبير : لا دين لا مده  و لا ملة ...
77,RT @badisbasta9: بعثتهولي اختك يا طحان يا ديوث🔥🍆🍑 https://t.co/zKSbt4h0yN
78,"RT @Su57algerie1962: عقوبات الجزائر الأقتصادية
الجزائر عاقبت المروك 1994 بغلق الحدود البرية
عدم تجديد عقد صفقة مرور انبوب الغاز الجزائري عب…"
79,"RT @Su57algerie1962: لن يهنأ لي بال حتلا أرى هذا الخائن عميل الصهاينة والمخزن تحت أقدام الجيش الوطني الشعبي يعفسونه بالرونجارص.
طحان وفرحان…"
80,@kasimf انت اكبر منافق و طحان. تحيا الجزائر
81,"RT @Su57algerie1962: لن يهنأ لي بال حتلا أرى هذا الخائن عميل الصهاينة والمخزن تحت أقدام الجيش الوطني الشعبي يعفسونه بالرونجارص.
طحان وفرحان…"
82,@t8b_b خيشه طحان مشاعر
83,"بله، نظر آقای طحان نظیف خیلی هم مهم نیست.
هماهنگی با مراجع فنی اصل کار بود که باز هم حماسه آفریدند.
تغییر ساعت"
84,"RT @Su57algerie1962: لن يهنأ لي بال حتلا أرى هذا الخائن عميل الصهاينة والمخزن تحت أقدام الجيش الوطني الشعبي يعفسونه بالرونجارص.
طحان وفرحان…"
85,"RT @AhmedAlalili: قرارات لجنة الانضباط:
تغريم مترجم الوصل الياس طحان 10 الاف وتحميله تكاليف دكة البدلاء لما احدثه من اضرار بها 
.. تغريم نا…"
86,@MohamedHnid تتبعك القردة يا شرير....بوك و بو تراب بوك يا طحان
87,@__Aksel ظاهر طحان من البريمة
88,"RT @Su57algerie1962: لن يهنأ لي بال حتلا أرى هذا الخائن عميل الصهاينة والمخزن تحت أقدام الجيش الوطني الشعبي يعفسونه بالرونجارص.
طحان وفرحان…"
89,"@MahdiBaladi @AmrAhmad1185 قوم رخيس و طحان و تافه 
https://t.co/gsw9aYue8Z"
90,@HaythemElMekki شفت نقعدوا نرميوا كورة في كل مرة لين نموتوا ناس كل...وقت كنا نعانيو من الارهاب قالو احكيوا مع بوجلغة هو السبب وشوفو معاه حل...توا قيس...غدوة شكون.علاش ما نحاسبوش رواحنا كشعب طحان قعد 12 سنة يتفرج في قسمان الكعكة وطلع بدر علينا الخ..تي احنا السبب ولازم نتحاسبو
91,@RevoltAli ملا طحان
92,@tahan_nazif جناب طحان والا ما هم مثل شما متعجبیم.
93,"قريبا: حبي كان مريضة موش لازم تصيم وعوضو بعد العيد
طحان رمضان 🥱😅😂"
94,@ObservatoryLY اسمه المفتي يا بهيم كان البغل حفتر راك كتبت اسمه مشير اركان حرب خليفه ابن قائد معركة القرضابيه بلقاسم سليل ال حفتر الفرجاني يا طحان
95,"RT @Su57algerie1962: لن يهنأ لي بال حتلا أرى هذا الخائن عميل الصهاينة والمخزن تحت أقدام الجيش الوطني الشعبي يعفسونه بالرونجارص.
طحان وفرحان…"
