,tweet
26,@ImranKhanPTI خان صاحب لگتا آپ نے دیسی ٹھرا پینا روع کر دیا یا کھوتے کا ۔۔۔۔۔۔۔ جناب آپ کوئی 10 ہزار جلسے، ریلیاں خطاب کر چکے اب تک ،مگر آپ اب کتے کتیو ہونے کے بعد قوم کو بتائیں گے آج حقیقی آزادی کا وژن اور ملک سدھارنے کا طریقہ، تو پہلے کیا لونڈے لپاڑے کرتے رہے؟
27,خان صاحب لگتا آپ نے دیسی ٹھرا پینا روع کر دیا یا کھوتے کا ۔۔۔۔۔۔۔ جناب آپ کوئی 10 ہزار جلسے، ریلیاں خطاب کر چکے اب تک ،مگر آپ اب کتے کتیو ہونے کے بعد قوم کو بتائیں گے آج حقیقی آزادی کا وژن اور ملک سدھارنے کا طریقہ، تو پہلے کیا لونڈے لپاڑے کرتے رہے؟ https://t.co/S5a0ZNuQJd
28,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
29,"@jamilkhan_me بد ترین ہار نے اس لونڈے کو پاگل کر دیا ھے
رزلٹ والے دن سے دماغ توازن بگڑا ہوا ھے"
30,@AbuzarFurqan لاہور کی جانب سے بے شمار لعنت نیازی اور لونڈے لیپارہے پر لعنت
31,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
32,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
33,RT @ChAltaf106: @kabeerraja786 یہ لونڈی ججزبکاو مال دھوبی کےسوتےکی طرح بیگم اورفیض کےحکم بجالانےمیں مصروف ھیں
34,RT @RMS_Views: اگر کسی نے مجسمہ منافقت و جھوٹ دیکھنا ہو تو میاں اظہر کے لونڈے کو دیکھ لو https://t.co/9RbfH8n3od
35,@kabeerraja786 یہ لونڈی ججزبکاو مال دھوبی کےسوتےکی طرح بیگم اورفیض کےحکم بجالانےمیں مصروف ھیں
36,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
37,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
38,@hinaparvezbutt ابے لونڈی۔۔ پاکستان میں 22 کروڈ لوگ رہتے ہیں اور صرف 10 فیصد لوگ ڈھنگ کا کھانا کھا سکتے ہیں۔ کروڑوں لوگ آٹے کی لائنوں میں اپنی جانیں دے رہے ہیں۔ ایک فرمائشی فوٹو سیشن سے کیا ثابت کرنا چاہتی ہو۔ جس طرح کے حالات ہیں لوگ بہت جلد اشرافیہ اور حکمرانوں کے گھروں میں گھس جائیں گے
39,RT @RMS_Views: اگر کسی نے مجسمہ منافقت و جھوٹ دیکھنا ہو تو میاں اظہر کے لونڈے کو دیکھ لو https://t.co/9RbfH8n3od
40,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
41,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
42,RT @RaziTahirPak: نگران حکومت نے خود کو مریم نواز کی لونڈی ثابت کرنے میں کوئی کسر اٹھا نہیں رکھے، محسن نقوی مریم نواز کا دربان، وزراء دربار…
43,"@ImaanZHazir ٹویٹ کا خلاصہ
ٹریکٹر ٹرالی کی بیٹی پیدائشی غدار اسلام اور پاکستان ھے 
جبکہ یہودی النسل عمران نیازی کے لونڈے لپاڑے 22اپریل کے بعد اپنے وطن کے خلاف ھوئے"
44,@saifullahawan40 لونڈے لپاڑے یوتھیے
45,@SajidFb لونڈے لپاڑے یوتھیے
46,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
47,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
48,@iqrarulhassan @muhammadirfan19 لونڈے لپاڑے یوتھیے
49,@siasatpk @Marriyum_A تو کیا اس ائین اور قانون کو 13جماعتوں کے دجالوں کی لونڈی بننے کی اجازت دے دی جائے؟
50,"@fazaleumar0505 @QamarulAnbiya @Ahmadi_Musalman @AhmadMarjaan @Be_Gull @M__Omer1 @misterzubi @Abu_Hafs_Najeeb ماشاءاللہ
لفظ لنڈے کے مجاہدین ھے لونڈے کے نہیں
جزاک اللہ"
51,@iqrarulhassan لونڈے لپاڑے یوتھیے
52,بھائ لونڈے لپاڑے اٹھا کر کیا کرنا۔ مرد ھی قربانیاں دیتے ھیں۔ https://t.co/lELAm6YSUY
53,"@Kamran_Yousaf بجا فرمایا
ظاہر ہے آئین اور قانون تو آپ جیسوں کے گھر کی لونڈی ہے۔ سو جو چاہیں کر سکتے ہیں
https://t.co/T99e9Yyths"
54,@Marriyum_A گھٹیا لونڈی تم سے نہیں ہوگا۔۔بلکہ تیری بگھوڑی مالکن سے بھی نہیں ہوگا۔۔نواز چور سے بھی نہیں ہوگا غدار جرنیلوں سے بھی نہیں ہوگا۔۔۔ڈر کے مارے پورے پاکستان کے روڈز بند کئے ہوئے ہیں صرف ایک جلسے کے لیے۔۔لکھ لعنت 🖐️
55,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
56,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
57,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
58,RT @pardesivirgo: @hinaparvezbutt جب یہ تم لوگوں کے گھر کی لونڈی پولیس ایسے غیر قانونی ساتھ لیکر گئے تھے کپڑوں میں چھپا کر تو یہی نکلنا تھا…
59,RT @RMS_Views: اگر کسی نے مجسمہ منافقت و جھوٹ دیکھنا ہو تو میاں اظہر کے لونڈے کو دیکھ لو https://t.co/9RbfH8n3od
60,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
61,"یہ لونڈے لپاڑے آپکے مطابق بوگس کیسز میں چند دن حوالات میں رہے جس پر آپ کو بہت تکلیف ہو رہی ہے
نواز شریف مریم نواز شریف شاہد خاقان احسن اقبال رانا ثناء مفتاح حنیف عباسی خواجہ برادرز خواجہ آصف یہ سب تو سالوں بوگس کیسز میں کال کوٹھریوں میں بند رہے ہیں

تب تو آپ لوگ سو رہے تھے؟؟ https://t.co/v47BOzhCC4"
62,@GovtofPunjabPK @AmirMirTV @MinisterInfoPb @ICD_Punjab @cmopunjabpk @MohsinnaqviC42 @OfficialDPRPP کتنا بڑا جھوٹا اور کمینہ ہے یہ حرام خور بھائ سے بھی دو ہاتھ زیادہ حرامی ساری رات پنجاب پولیس ان کی لونڈی بن کر ورکرز کو اٹھاتی رہی یہ خبیث کہہ رہا ہے ہم چیکینگ کر رہے ہیں
63,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
64,@Marriyum_A 2 ٹکے کی لونڈی اپنی اوقات میں رہو ماچھن
65,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
66,RT @aamerrasul: @RabiaKhanPMLN صیح فرمایا یہ غلیظ انسان ھے ۔ کیونکہ یہ پاکستان میں کرپٹ نظام اور مافیا کے خلاف جنگ لڑ رھا ھے ۔ اس نظام سے ج…
67,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
68,"RT @aaimanhadi: منصبِ عدل پر فائز لوگ اگر لونڈے لپاڈے بیگمات (ایل ایل بی) سے ڈر کر ہی فیصلہ کریں گے تو ایسے بزدل،گمراہ ہوئے منصفوں کو ""#عدل…"
69,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
70,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
71,"@m_urshd 
ویسے آج کل قوم یوتھ کے پتا جی اور ماتا جی دونوں اپنی پارٹی کے لونڈے اور لونڈیوں پر کچھ زیادہ ڈورے ڈال رہے ہیں"
72,RT @ShahzadGill202: @Rafi_AAA نہیں لیڈر تو وہ ہوتی ہے جس کی ٹانگیں قطریوں کے کندھوں پر ہوں یا گوالمنڈی میں کسی لونڈے باز کے نیچے الٹا لیٹا…
73,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
74,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
75,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
76,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
77,@ikhtiarwali سیلم صافی، طلعت حسین، مطع اللہ اورحامد میر جیسے لونڈے لپارے صحافیوں کے بارے میں کیا خیال ہے
78,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
79,@iSaleem_khan34 @Anniesehar1 ملا لونڈے باز باہر ملک بیٹھ کر تیرے ابو ڈیزل کا یار بھی تو وزیر اعظم بننا چاہتا ہے
80,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
81,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
82,"RT @EroticSana: چلو جی میرا تو ہو گیا
اب میں نہا دھو کر ایک ماہ کے لیے حرامی پن بند کر رہی ہوں
تمام لڑکیاں انگلی مار کر
اور لونڈے لنڈ ہلا ک…"
83,"RT @DirSeyab: منصور علی خان چھا گیا آج

بس 1منٹ کیلیے آپ سوچے کہ یہاں PTI کی حکومت ہوتی اور PMLN یا PPP کیلیے “زلمے خلیل زاد” کا کوئی ایسا…"
84,@batulrajpoot @MashwaniAzhar @HniaziISF @SiddiqueJan_ محترمہ ان لونڈے لپاڑوں کو بھاڑ میں جانے دو یہی مشوانی اور بیٹا ارسلان اپکے بارے بہت بکواس کیا کرتے تھے جب اپ نے کنول شوزب سخت سولالت کئے تھے
85,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
86,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
87,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
88,"RT @AliQure41251871: آئین پاکستاں کو گھر کی لونڈی بنانے والے ججز قوم کے دشمن ہیں 
#بیگم_زدہ_جج https://t.co/jxXhY8TE3o"
89,RT @aamerrasul: @RabiaKhanPMLN صیح فرمایا یہ غلیظ انسان ھے ۔ کیونکہ یہ پاکستان میں کرپٹ نظام اور مافیا کے خلاف جنگ لڑ رھا ھے ۔ اس نظام سے ج…
90,RT @RMS_Views: اگر کسی نے مجسمہ منافقت و جھوٹ دیکھنا ہو تو میاں اظہر کے لونڈے کو دیکھ لو https://t.co/9RbfH8n3od
91,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
92,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
93,RT @Tahirmughalpml8: اگر کسی نے منافقت اور جھوٹ کی جیتی جاگتی شکل دیکھنی ہو تو میاں اظہر کے لونڈے کو دیکھ لو ۔۔۔ https://t.co/MogV7ZeXz2
94,@Hammad_Azhar نکلیں اس بات پر احتجاج کرنے لبرٹی چوک ؟ ہمارا مطالبہ اس لونڈے کو لبرٹی چوک کا وزیراعلیٰ بناؤ ۔۔۔ بناؤ فوری طور پر
95,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
96,RT @RMS_Views: اگر کسی نے مجسمہ منافقت و جھوٹ دیکھنا ہو تو میاں اظہر کے لونڈے کو دیکھ لو https://t.co/9RbfH8n3od
97,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
98,@zartajgulwazir اور اس قادیانی کے بیٹے یہودی ایجنٹ بدخصلت خاندانی کرپٹ عورتوں کے ساتھ لونڈے بازی کرنے والے اس گۓ عمرانڈو سے پاکستانی عوام کو نجات ملے گی ۔
99,RT @KashifSabir: کس طرح اس ملک میں آئین و قانون کے ساتھ کھلواڑ کیا گیا جس کا نقصان پاکستان کو ہوا کس طرح ان #بیگم_زدہ_جج اور سہولتکاروں نے…
